"829","Levity Wellness","426 West Fillmore Street","Colorado Springs","CO","80907","levitywellness@gmail.com","719-266-5463","February 24th, 2010","6973_543z4sdb5rp.jpg","https://images.weedmaps.com/dispensaries/000/005/747/avatar/square_fill/1510581827-levitywellnessblacklogo.jpg","38.8762066","-104.8309872","http://facebook.com/LevityWellness","http://twitter.com/LevityWellness","http://instagram.com/LevityWellness","In the Roswell Shopping Center on Fillmore :::Conveniently located right off I-25 ext 145:::","https://weedmaps.com/dispensaries/levitywellness"
"830","Natures Herbs and Wellness II","17224 North Frontage Rd.","Log Lane Village","Colorado","80705","naturesherbsandwellness@gmail.com","970-867-0239","January 12th, 2015","6979_bymvvh2quyp.png","https://images.weedmaps.com/dispensaries/000/038/412/avatar/square_fill/1510582736-GENERIC-LOGO.png","40.2665460","-103.8250650","https://www.facebook.com/NaturesHerbsCO/",,"https://www.instagram.com/naturesherbsco/","12 Days Of Christmas! From the 12th - 23rd! December 21st - Buy an 1/8th, get one half off! - limit 1 The ?Select Shelf?! Multiple Strains at $8/gram! Stop By And #SayHigh!","https://weedmaps.com/dispensaries/natures-herbs-and-wellness-ii"
"831","Native Roots Dispensary Colorado Springs @ S Tejon","1433 S. Tejon","Colorado Springs","Colorado","80905","tejon@nativerootsdispensary.com","(719) 434-7739","October 26th, 2015","6934_feftjiiwxxc.png","https://images.weedmaps.com/dispensaries/000/045/043/avatar/square_fill/1510582886-1509566905-native_rootsLOGO.png","38.8127100","-104.8243950","https://www.facebook.com/nativeroots","https://twitter.com/nativeroots303","https://www.instagram.com/nativerootsofficial/","4 NEW MEMBER SIGN-UP SPECIALS TO CHOOSE FROM!","https://weedmaps.com/dispensaries/native-roots-tejon"
"832","M and M Distributing","422 N. Commercial St.","Trinidad","CO","81082","mmdd.info@gmail.com","719-422-8298","October 24th, 2014","6938_d3y5gvr3yd4.jpg","https://images.weedmaps.com/dispensaries/000/036/378/avatar/square_fill/1510582695-MMDSticker2x2.jpg","37.1715289","-104.5069418",,,"http://instagram.com/MandMDispensary","ATM ONSITE! MEDICAL and RECREATIONAL! Colorado Residents: Sign up as a Member with your Colorado red card and receive 15% off your already reduced Colorado medical prices!","https://weedmaps.com/dispensaries/m-m-distributing"
"833","BioMeds","2301 Rand Avenue","Colorado Springs","CO","80905","biomedsllc@gmail.com","719-344-8289","November 4th, 2014","6943_vnu5yqf50gp.png","https://images.weedmaps.com/dispensaries/000/036/608/avatar/square_fill/1510582702-BioMedsLogo.png","38.7989690","-104.8010089","https://www.facebook.com/pages/BioMeds","https://www.twitter.com/biomeds","http://www.instagram.com/biomeds719","Nonmember Deals Mon-Member Price Monday! Tues-15% off Edibles/ Top Shelf Tuesday! Wed-15% off Wax Thurs-15% off Topicals Fri- 15% off Carts & Oil Syringes Sat- 15% off Shatter Sun- 4:20 ALL DAY! Members receive an additional 10% off Daily Deals!","https://weedmaps.com/dispensaries/biomeds"
"834","LaContes Clone Bar + Dispensary - Adult Use","5194 Washington St","Denver","CO","80216","Micki@LacontesDenver.com","303-292-2252","April 25th, 2014","6948_5w0j1zor4oo.png","https://images.weedmaps.com/dispensaries/000/031/954/avatar/square_fill/1510582532-lacontes_logo.png","39.7909196","-104.9780661","http://www.facebook.com/LacontesCBD","https://twitter.com/lacontesco","http://instagram.com/lacontes_denver",,"https://weedmaps.com/dispensaries/lacontes-clone-bar-dispensary-adult-use"
"835","Pure Marijuana Dispensary - Bannock St. - Recreational","1133 Bannock Street","Denver","CO","80204","info@puremmj.com","303-534-7873","February 10th, 2010","6953_cwbc0stcmy5.jpg","https://images.weedmaps.com/dispensaries/000/005/493/avatar/square_fill/1510581833-PURE_LOGO_280.jpg","39.7344324","-104.9904095","http://facebook.com/puremmj","http://twitter.com/puremmj","http://instagram.com/puremmj","Daily Specials! Monday - 500mg Cartridge: $15+tax Tuesday - 1g CO2 Syringe: $20+tax Wednesday - Buy 1, Get 1 Half Off Thursday - 30% off Accessories + Apparel Friday - 25% off ALL CBD products","https://weedmaps.com/dispensaries/pure-medical-dispensary"
"836","Aroma Dispensary","5433 Quebec Street","Commerce City","CO","80022","info@aromadispensary.com","(303) 286-0420","July 14th, 2016","6958_o4vf3tp5xlj.jpg","https://images.weedmaps.com/dispensaries/000/048/190/avatar/square_fill/1510582984-2222.jpg","39.7946740","-104.9040720","https://www.facebook.com/aromadispensary/","https://twitter.com/aromadispensary","https://www.instagram.com/aromadispensary/","Thanksgiving/Black Friday Hours are 5pm-9:50pm! Early Bird OZ SPECIALS 8-10am, Silver Shelf $99, Gold Shelf $125 and Platinum Shelf $150 plus tax. Happy Hour Every Night 7pm-9:50pm 1/8th Starting @ $21 and OZ starting @ $99.","https://weedmaps.com/dispensaries/aroma-dispensary"
"837","The Health Center Uptown - Medical","1736 Downing St.","Denver","CO","80218","info@thchealth.com","(303) 758-9997","March 22nd, 2011","6963_311epfwudom.jpg","https://images.weedmaps.com/dispensaries/000/011/309/avatar/square_fill/1510581897-THC_Logo.2.jpg","39.7440580","-104.9730440","http://www.facebook.com/CDS.THC.UHills.MMJ","https://twitter.com/thchealth","http://instagram.com/thehealthcenter",,"https://weedmaps.com/dispensaries/thcuptown"
"838","Infinite Wellness Center- Ft. Collins","900 North College Ave","Fort Collins","CO","80524","info@iwc8.com","970-484-8380","July 31st, 2013","6968_lfgvo4zllgs.jpg","https://images.weedmaps.com/dispensaries/000/025/766/avatar/square_fill/1510582333-FCMED.jpg","40.5988810","-105.0758060","https://www.facebook.com/InfiniteWellnessCenterFoCo/",,"http://instagram.com/infinitefocorec","We are open regular hours for New Year's Eve and New Year's Day! Visit our website at https://iwc8.com","https://weedmaps.com/dispensaries/infinite-wellness"
"839","NaturaLeaf 2","2727 Palmer Park Blvd Unit D","Colorado Springs","CO","80909","info@thenaturaleaf.com","719-368-7800","December 19th, 2015","6974_mbee3dvmxkf.png","https://images.weedmaps.com/dispensaries/000/045/647/avatar/square_fill/1510582846-NL_Hand_File1.png","38.8534640","-104.7780140","https://www.facebook.com/thenaturaleaf","https://twitter.com/NaturaleafCOS","http://instagram.com/naturaleaf#","Palmer Park NaturaLeafers some of your favorites are back on the shelf!! Come by and check them out! Also 20% off all concentrates!! Ask about our sign over BONUS! Have a GREAT Day!!","https://weedmaps.com/dispensaries/naturaleaf-2"
"840","Quality Choice Dispensaries - Boulder","2398 E. Boulder Street","Colorado Springs","Colorado","80909","contact@qualitychoicedispensary.com","719-632-5667","September 10th, 2013","6978_ez2gurbv3d0.jpg","https://images.weedmaps.com/dispensaries/000/026/543/avatar/square_fill/1510582297-1509423595-FullSizeRender.jpg","38.8386660","-104.7828460","https://www.facebook.com/qualitychoice719/","http://www.twitter.com/QualityChoiceRx","http://www.instagram.com/qualitychoicedispensaries_719",,"https://weedmaps.com/dispensaries/quality-choice-alternative-care-center"
"841","New Age Medical LLC and Humboldt Care","6823 Space Village Ave.","Colorado Springs","CO","80915","spv@newagemedical.com","719-591-1004","April 14th, 2013","6932_o5gqlp4r130.jpg","https://images.weedmaps.com/dispensaries/000/023/718/avatar/square_fill/1510582249-NAM_Logo_JPEG__2_.jpg","38.8389512","-104.7013867",,,"http://instagram.com/@newagemedical_719","Come in any of our locations today to sign up for our amazing TextBlast DEALS!!!!!","https://weedmaps.com/dispensaries/humboldt-care-and-wellness-center-2"
"842","The Clinic Colorado - Medical","2020 S. Colorado Blvd","Denver","CO","80222","colorado@thecliniccolorado.com","303-758-9114","November 11th, 2009","6937_2sh0whwe5jt.jpg","https://images.weedmaps.com/dispensaries/000/003/718/avatar/square_fill/1510581815-New_Logo.jpeg","39.6797130","-104.9404430","http://facebook.com/theclinicaltmed","http://twitter.com/theclinicaltmed","http://instagram.com/theclinicmmc","Moved on 7/02/16 to 2020 S. Colorado Blvd, Denver CO 80222 Make sure to take advantage of our Early Bird Special (10% off, excluding concentrates) everyday, 7 days a week!","https://weedmaps.com/dispensaries/the-clinic-colorado-denver"
"843","Southwest Alternative Care Fox","1075 S. Fox Street","Denver","CO","80223","info@southwestalternativecare.com","303-593-2931","October 26th, 2009","6942_zllpzgkshz1.jpg","https://images.weedmaps.com/dispensaries/000/003/401/avatar/square_fill/1510581814-Kaya_Logo.jpg","39.6973200","-104.9948580","https://www.facebook.com/southwestalternativecare/",,,"Tuesday's get 10% off ALL concentrates! Wednesday's are industry appreciation days 10% off with industry badge! Thursday's all concentrates and edibles are buy 2 get 1 free! Friday?s are insane Flower deals. Prices are listed before tax.","https://weedmaps.com/dispensaries/southwest-alternative-care"
"844","GroundSwell - Medical +18","3121 E Colfax Ave.","Denver","CO","80206","groundswelldenver@gmail.com","(303) 309-0078","August 8th, 2011","6947_rfnns3gayu0.png","https://images.weedmaps.com/dispensaries/000/013/366/avatar/square_fill/1510581951-_med_05-05-2015_weedmaps_icons.png","39.7403040","-104.9506930","https://www.facebook.com/cogroundswell",,"https://instagram.com/groundswelldenver/","Member Appreciation Month Special: Medical flower just $100/oz for members all throughout May! Find out more by visiting groundswelldenver.com/member-appreciation-may/ Save time and earn points when you pre-order using the GSCS menu! Learn more at groundswelldenver.com/GSCS/ **All prices are listed as member pricing (w/ tax already included)**","https://weedmaps.com/dispensaries/groundswell"
"845","Verde Natural on Colfax - MED","5101 E. Colfax Ave.","Denver","CO","80220","info@verdenatural.com","303-474-4489","February 1st, 2010","6952_xb223rj1pgo.jpg","https://images.weedmaps.com/dispensaries/000/005/332/avatar/square_fill/1510581825-verde.jpg","39.7403065","-104.9284407",,"https://twitter.com/verde_naturalco","http://instagram.com/verdenaturalco","Holiday Hours : Dec. 19th 10-4pm | Christmas Eve + NYE : 10am - 4pm | Christmas Day + New Year : Closed All Day | Members who refer a new patient: get a free 1/8th! All products include Tax!","https://weedmaps.com/dispensaries/verde-natural-on-colfax"
"846","1136 Yuma - REC","1136 Yuma Court","Denver","CO","80204","1136Yuma@gmail.com","(720) 900-1136","November 11th, 2016","6957_v214sj3ezwu.png","https://images.weedmaps.com/dispensaries/000/049/458/avatar/square_fill/1510583045-1136_Yuma.png","39.7344690","-105.0146990","http://facebook.com/1136 Yuma","http://twitter.com/1136 Yuma","http://instagram.com/1136yuma","Happy Hour 7 PM-10 PM Veterans Discount - Member Pricing","https://weedmaps.com/dispensaries/1136-yuma"
"847","Ballpark Holistic Dispensary","2119 Larimer St.","Denver","Colorado","80205","receptionist@ballpark09.com","303-590-9881","February 10th, 2015","6962_us1xnlcy3ig.jpg","https://images.weedmaps.com/dispensaries/000/039/715/avatar/square_fill/1510582712-Ballpark-Colorado-Logo.jpg","39.7543635","-104.9911382","https://www.facebook.com/BallparkHolisticDenver/","https://twitter.com/bphdispensary","https://www.instagram.com/bphdispensary","Ballpark Holistic Dispensary has been well awarded with ""3rd Place 2014 High Times Cannabis Cup"" and voted ""2014 & 2015 Colorado Top 5 Dispensaries"". We are a 21+ Medical and 21+ Recreational Store No waiting in line, fast, friendly service.","https://weedmaps.com/dispensaries/ballpark-holistic-dispensary-medical"
"848","Native Roots Dispensary Boulder","1146 Pearl Street","Boulder","CO","80302","nativerootsboulder@gmail.com","720-726-5126","August 2nd, 2010","6967_fdyxa3noziq.png","https://images.weedmaps.com/dispensaries/000/007/774/avatar/square_fill/1510581844-NR_Dispensary-Logo.png","40.0178720","-105.2800620",,,"http://instagram.com/nativeroots_boulder","LOCALS: ASK ABOUT OUR NEW BULK OIL PRICES!!!! OUT-OF-STATE: ANYONE 21+ CAN PURCHASE UP TO AN OUNCE WITH VALID ID!!!! Follow us on Instagram for flash sales: @NativeRoots_Boulder","https://weedmaps.com/dispensaries/native-roots-boulder"
"849","INFINITE WELLNESS CENTER LAKEWOOD","1701 Kipling St. (Suite 104)","Lakewood","CO","80215","max@iwc8.com","720-458-0277","September 27th, 2010","6972_dt551mv4som.jpg","https://images.weedmaps.com/dispensaries/000/008/536/avatar/square_fill/1510581915-LKWDMED.jpg","39.7440221","-105.1096330","https://www.facebook.com/InfiniteLakewood/",,"http://instagram.com/InfiniteLakewood","Make sure to check out our new member specials and Happy Hour is Back!!! Ounces starting at just $100! Order online and start earning points on every dollar you spend!","https://weedmaps.com/dispensaries/infinitewellness"
"850","Tree of Wellness","1000 W. Fillmore Ave #105","Colorado Springs","CO","80907","treeofwellness@gmail.com","719-635-5556","August 10th, 2010","6977_gu5y0yw00zh.jpg","https://images.weedmaps.com/dispensaries/000/007/933/avatar/square_fill/1510581847-treeofwellness1.jpg","38.8766510","-104.8396750","http://www.facebook.com/treeofmmj","https://twitter.com/TreeofWellness1",,"We are committed to providing you with the highest quality medication at fair prices and dedicated to keeping you safe and helping you to heal.","https://weedmaps.com/dispensaries/treeofwellness"
"851","Rocky Mountain Organic Medicine - Medical Only","511 Orchard Street","Golden","CO","80401","rmorganicmeds@gmail.com","720-230-9111","December 10th, 2010","6983_obzlshqep0b.png","https://images.weedmaps.com/dispensaries/000/009/688/avatar/square_fill/1510581878-RMOM_LOGO.png","39.7239710","-105.1800210","https://www.facebook.com/Rocky-Mountain-Organic-Medicine-123784518236/","http://twitter.com/@organicdenver","https://www.instagram.com/rockymtnmeds/","HUGE APRIL SALE!! -5 Grams of Concentrate for $100 -$35 Golden Barn strain specific cartridges","https://weedmaps.com/dispensaries/rocky-mountain-organic-medicine"
"852","Natures Herbs and Wellness Center","522 27th St.","Garden City","CO","80631","naturesherbsandwellness@gmail.com","970-353-1170","April 18th, 2010","6986_sfgvgqfo0v3.png","https://images.weedmaps.com/dispensaries/000/006/372/avatar/square_fill/1510581894-GENERIC-LOGO_bg.png","40.3946060","-104.6878676","https://www.facebook.com/NaturesHerbsCO/",,"https://www.instagram.com/naturesherbsco/","12 Days Of Christmas! From the 12th - 23rd! December 21st - Buy an 1/8th, get one half off! - limit 1 Bud Of the Day is Hatshepsut! Stop By And #SayHigh!","https://weedmaps.com/dispensaries/natures-herbs"
"853","A Wellness Center","2918 Wood Ave.","Colorado Springs","CO","80907","awellnesscenters420@gmail.com","719-375-1907","April 1st, 2011","6995_oqdetbrqj3b.jpg","https://images.weedmaps.com/dispensaries/000/011/501/avatar/square_fill/1510581901-LOGO.jpg","38.8741790","-104.8256210","https://www.facebook.com/AWellnessCenters420",,"http://instagram.com/awellnesscenters","$16 grams of concentrates; $420 oz of wax and $450 oz of shatter ALL THE TIME!","https://weedmaps.com/dispensaries/a-wellness-centers"
"854","Ajoya Lakewood - Medical","11950 West Colfax Avenue","Lakewood","CO","80215","info@ajoyalife.com","303-232-3620","October 28th, 2010","7000_0wxjpzu2l1s.png","https://images.weedmaps.com/dispensaries/000/009/014/avatar/square_fill/1510581859-ajoyaAvatar_colorLogo.png","39.7399720","-105.1321340","https://www.facebook.com/compassionatepm",,,"Other Daily Deals: ? Earlybird 1/8ths! 20% off 1/8ths before 1 PM Spend $25 and add a gram of flower for $6 $399 Ounces of Select Concentrates DAILY Member Sign-Up Special: $.01 eighth & $25 in Store Credit","https://weedmaps.com/dispensaries/compassionate-pain-management-2-lakewood-mmj-medical-best"
"855","New Age Medical LLC and Humboldt Care #2","1324 Garden of the Gods rd.","Colorado Springs","Colorado","80907","GOG@newagemedical.com","719-694-1402","April 15th, 2013","7006_2kloocde01a.jpg","https://images.weedmaps.com/dispensaries/000/023/723/avatar/square_fill/1510582249-NAM_Logo_JPEG__2_.jpg","38.8975750","-104.8516410",,,"http://instagram.com/@NewAgeMedical_719","Located behind to Panda Express off of Centennial/Garden of the Gods! We have a selection of over 15 strains. We are fully stocked with Edibles, Wax and Shatter!","https://weedmaps.com/dispensaries/humboldt-care-and-wellness-center-4"
"856","Natures Herbs (Recreational )","540 27th St.","Garden City","Colorado","80631","naturesherbsandwellness@gmail.com","970-573-5087","June 3rd, 2014","7011_0mloesph0zc.png","https://images.weedmaps.com/dispensaries/000/032/845/avatar/square_fill/1510582562-GENERIC-LOGO.png","40.3943728","-104.6859358","https://www.facebook.com/NaturesHerbsCO/",,"https://www.instagram.com/naturesherbsco/","12 Days Of Christmas! From the 12th - 23rd! December 21st - Buy an 1/8th, get one half off! - limit 1 The ?Select Shelf?! Multiple Strains at $8/gram! Stop By And #SayHigh!","https://weedmaps.com/dispensaries/natures-herbs-and-wellness-center-recreational"
"857","14er Boulder","2897 Mapleton Ave ste 800","Boulder","Colorado","80301","14erboulder@gmail.com","303-539-6525","October 29th, 2014","7017_cerupq4ha20.jpg","https://images.weedmaps.com/dispensaries/000/036/491/avatar/square_fill/1510582646-14er_Rec_Logo__1_.jpg","40.0260321","-105.2564781","https://www.facebook.com/14erHolistics?fref=nf&pnref=story","http://twitter.com/@14erholistics","http://instagram.com/14erBoulder","Colorado's finest flower since 2010!","https://weedmaps.com/dispensaries/14er-boulder"
"858","Medicine Man Denver - Med 21+","4750 Nome St Unit B","Denver","CO","80239","trey@medicinemandenver.com","(303)373-0752","December 13th, 2010","7023_gzjxa4e2rfx.jpg","https://images.weedmaps.com/dispensaries/000/009/741/avatar/square_fill/1512427444-WMlogo.jpg","39.7835930","-104.8520999","https://www.facebook.com/MedicineManDenverCO","http://twitter.com/MedicineManCO","http://instagram.com/medicineman_colorado","Monday- Buy one edible, get one 1/2 OFF Tuesday- Top Shelf Oz = $130 Wednesday- Top Shelf 1/4 Oz =$45 Thursday- $25 Top Shelf 1/8 Friday- Early bird special all day Saturday - 2 grams of Shatter / Wax for $60 Sunday- $35 Private Stock 1/8th","https://weedmaps.com/dispensaries/medicine-man-denver"
"859","High Level Health - Lincoln","970 Lincoln","Denver","CO","80203","hlhjobsmmj@gmail.com","303-839-9333","February 27th, 2014","7028_4smlnn1ph2c.jpg","https://images.weedmaps.com/dispensaries/000/030/495/avatar/square_fill/1510582478-Untitled_design__2_.jpg","39.7316730","-104.9861096","https://www.facebook.com/highlevelhealthCO","https://twitter.com/HighLevelHealth","https://www.instagram.com/highlevelhealth/","Our Weedmaps menu is a reflection of our current inventory. We do our best to make sure the menu is as up to date as possible. All prices listed on Weedmaps are pre-tax.","https://weedmaps.com/dispensaries/high-level-health-adult-use"
"860","Native Roots Dispensary Denver Downtown - Medical","1555 Champa St","Denver","CO","80202","social@nativerootsdispensary.com","303-623-1900","March 18th, 2010","7030_vdh3pi00i2k.png","https://images.weedmaps.com/dispensaries/000/006/037/avatar/square_fill/1510581892-Tree_Logo_-_Low_Res_-_Transparent.png","39.7466318","-104.9943263","https://www.facebook.com/NativeRoots","https://twitter.com/NativeRoots303","https://www.instagram.com/nativerootsdispo","Let us be your caregiver! We have some unbeatable incentives including but not limited to: - Buy one, get one 1/8th on sign up and once a month, when you make us your caregiver! - Daily deals for members every day! - Multiple locations","https://weedmaps.com/dispensaries/native-roots-apothecary"
"861","The Health Center Uptown - Adult Use","1736 Downing St.","Denver","CO","80218","info@thchealth.com","(303) 758-9997","January 2nd, 2014","6982_uazzu2twfko.jpg","https://images.weedmaps.com/dispensaries/000/029/073/avatar/square_fill/1510582447-square_THC_Logo.2.jpg","39.7440580","-104.9730440","http://www.facebook.com/CDS.THC.UHills.MMJ","https://twitter.com/thchealth","http://instagram.com/the_health_center",,"https://weedmaps.com/dispensaries/the-health-center-uptown"
"862","WTJ MMJ Supply","1347 North Academy","Colorado Springs","CO","80909","wtjmmjsupply@gmail.com","719-646-8208","July 17th, 2010","6988_4kahsgil4hq.jpg","https://images.weedmaps.com/dispensaries/000/007/531/avatar/square_fill/1510581903-WTJMMJLOGO.jpg","38.8520937","-104.7571722","http://www.facebook.com/wtjmmjsupply","http://twitter.com/@WTJmmjSupply","http://instagram.com/@WTJmmjSupply","Our ""Strain of the Day"" = $30 Quarters! Come in for ""Member Price Mondays"", member pricing for all! (Mondays only) Mention ""Happy Hour"" between 1-4pm to receive 5% off your purchase! Member Sign up = QUARTER of our top shelf flower for a penny!","https://weedmaps.com/dispensaries/wtj-mmj-supply"
"863","Natural Remedies - Medical","1620 Market Street, Suite 5W","Denver","CO","80202","contact@naturalremediesco.com","(303) 953-0884","November 2nd, 2009","6991_dgfqoqih0hx.png","https://images.weedmaps.com/dispensaries/000/003/548/avatar/square_fill/1510581814-NRx_Logo.png","39.7504180","-104.9974250",,"https://twitter.com/nattyrems","https://www.instagram.com/nrxcolorado/",,"https://weedmaps.com/dispensaries/natural-remedies-lodo"
"864","Ajoya Louisville - Medical","1100 W Dillon Road #3","Louisville","CO","80027-9446","info@ajoyalife.com","303-665-5596","October 23rd, 2009","6999_0nczwlvf5v4.png","https://images.weedmaps.com/dispensaries/000/003/358/avatar/square_fill/1510581876-ajoyaAvatar_colorLogo.png","39.9608060","-105.1661062","https://www.facebook.com/ajoyalife/",,"https://www.instagram.com/ajoyalife/","Other Daily Deals: ? Earlybird 1/8ths! 20% off 1/8ths before 1 PM Spend $25 and add a gram of flower for $6 $399 Ounces of Select Concentrates DAILY Member Sign-Up Special: $.01 eighth & $25 in Store Credit","https://weedmaps.com/dispensaries/compassionate-pain-management-ajoya"
"865","DANK Colorado- Medical Use","3835 Elm St. Suite B","Denver","CO","80207","info@dank-colorado.com","303.394.3265","January 27th, 2012","7004_w03e52dt0b2.png","https://images.weedmaps.com/dispensaries/000/016/106/avatar/square_fill/1510582060-D_logo_2016.png","39.7697080","-104.9294480","https://www.facebook.com/dank-colorado","https://twitter.com/ColoradoDANK","http://instagram.com/dank_keepingkind","MON: $175+tax 2 Ounces Budtender's Choice TUE: $99+tax 1 Oz Budtender's Choice WED: All Wax Grams 25% Off THU: All Live Resin & Sauce 25% Off FRI: Buy 3 pre-rolls for the price of 2 SAT: All Vape Cartridges & Refills 30% off SUN: Any Eighth $20+tax","https://weedmaps.com/dispensaries/dank"
"866","Starbuds DU","1640 East Evans Ave.","Denver","CO","80210","du@starbuds.us","303-975-6485","April 2nd, 2010","7010_nd5gnn20zvo.jpg","https://images.weedmaps.com/dispensaries/000/006/207/avatar/square_fill/1510581894-1507845127-DUFacebookProfile.jpg","39.6783432","-104.9679105","http://www.facebook.com/starbudsdu/","https://twitter.com/Starbuds303","http://www.instagram.com/starbudsco",,"https://weedmaps.com/dispensaries/citimed-1"
"867","Colorado Cannabis Connection","4550 South Kipling St Unit 4","Denver","CO","80127","info@mycoloradocannabisconnection.com","720-328-2355","October 1st, 2014","7015_x24435ftugo.png","https://images.weedmaps.com/dispensaries/000/035/638/avatar/square_fill/1510582684-ccc.png","39.6338807","-105.1092055","https://www.facebook.com/Colorado-Cannabis-Connection-334825430012773/","https://twitter.com/CCCLittleton","https://www.instagram.com/coloradocannabisconnection/","RECREATIONAL SIDE NOW OPEN! We are the closest recreational dispensary to Red Rocks Amphitheater!","https://weedmaps.com/dispensaries/colorado-cannabis-connection"
"868","Pure Medical","130 E. Cheyenne Rd","Colorado Springs","CO","80906","PureMedical.Service@gmail.com","719-634-7390","March 6th, 2010","7021_kdrwaog33oo.jpg","https://images.weedmaps.com/dispensaries/000/005/884/avatar/square_fill/1510581838-IMG_3810.JPG","38.8069080","-104.8237190",,,"http://instagram.com/PUREMEDICAL_CO","Happy Hour Deals for Members Mon-Fri 2-4:20pm & All Day Saturday! $20 gram shatter/wax or 2 for $35 (up to 6 grams) 4 gram 1/8 of hydro bud! $16 grams of wax, shatter & budder when you buy 7+ grams Extra 10% off Any One Edible, Cartridge, or Topical","https://weedmaps.com/dispensaries/pure-medical-downtown"
"869","Native Roots Dispensary Eagle-Vail - Medical","41290 Hwy 6 Bldg. 5","Avon","Colorado","81620","info@nativerootsdispensary.com","970-470-4079","September 4th, 2014","7027_ok2k1z0lfyp.png","https://images.weedmaps.com/dispensaries/000/035/021/avatar/square_fill/1510582669-Tree_Logo_-_Low_Res_-_Transparent.png","39.6199260","-106.4661390","https://www.facebook.com/NativeRoots/","http://twitter.com/nativeroots303","https://www.instagram.com/nativerootsofficial/",,"https://weedmaps.com/dispensaries/native-roots-vail-2"
"870","Herban Underground - Recreational","70 Broadway St #50 (Downstairs)","Denver","CO","80203","herbanunderground@gmail.com","720-343-4372","October 16th, 2010","7029_1vv3hr0fag0.jpg","https://images.weedmaps.com/dispensaries/000/008/869/avatar/square_fill/1510581866-LOGO.jpg","39.7178480","-104.9873400","https://www.facebook.com/Herban-Underground-741173362677734/","https://twitter.com/herbanundergrnd","https://instagram.com/herbanundergrnd","Neighbors - 10% off total purchase EVERY visit (on full price items) Monday: Pink tag $80 1/2 oz Tuesday: Buy One, Get One Pre-roll Joint Wednesday: Buy 2 Wax or Shatter et the 3rd Free Thursday: Buy One, Get One Half Off Edibles Friday: 15% off Topicals Sunday: Pink Tag 1/8 $30.","https://weedmaps.com/dispensaries/herban-medicinals-underground"
"871","Pink House Cherry","111 S. Madison st. (#111)","Denver","CO","80209","info@pinkhouseblooms.com","303-399-6337","June 17th, 2010","6981_pxqf13llvjp.jpg","https://images.weedmaps.com/dispensaries/000/007/125/avatar/square_fill/1510581900-bloomweedmaps.jpg","39.7143749","-104.9465090","https://www.facebook.com/pinkhouse.me","https://twitter.com/pinkhousecherry","http://instagram.com/pinkhousecherry","Prices listed include tax and are for members only. Tax is 7.65%. MEDICAL ONLY","https://weedmaps.com/dispensaries/pink-house-cherry"
"872","Lucy Sky - Recreational","2215 E. Mississippi Ave","Denver","Colorado","80210","lucyskydispensary@gmail.com","303-733-5500","February 12th, 2015","6987_nab2l3ebp2w.jpg","https://images.weedmaps.com/dispensaries/000/039/818/avatar/square_fill/1510582773-1504038760-logog1.jpg","39.6966923","-104.9614592","https://www.facebook.com/LucySkyCannaTique/","https://twitter.com/search?q=LSDispensary&src=typd","https://www.instagram.com/lucyskycannatique/","Check out the top right corner of the Westword for our weekly deals!","https://weedmaps.com/dispensaries/lucy-sky"
"873","Native Roots Dispensary Colorado Springs @ Austin Bluffs Pkwy","3660 Austin Bluffs Pkwy","Colorado Springs","CO","80918","CoSprings@nativeroots303.com","719-528-7143","July 24th, 2015","6993_hqargqdowd2.jpg","https://images.weedmaps.com/square_fill/image_missing.jpg","38.8912000","-104.7587720","https://www.facebook.com/nativeroots","http://twitter.com/nativeroots303","https://www.instagram.com/nativerootsdispo/","RESERVE YOUR ORDER ONLINE!","https://weedmaps.com/dispensaries/native-roots-colorado-springs"
"874","Universal Herbs - Jason","755 S. Jason St. #100","Denver","CO","80223","universal.herbs.jason@gmail.com","(303) 955-6255","August 5th, 2016","6997_knfywvlwb1s.jpg","https://images.weedmaps.com/dispensaries/000/048/445/avatar/square_fill/1510582992-weedmap_profile_pic.jpg","39.7028230","-104.9994610","https://www.facebook.com/universal.herb",,"http://instagram.com/@universal_herbs","We will be closed for Christmas Day!!!! Happy Holidays from Universal Herbs!","https://weedmaps.com/dispensaries/universal-herbs-2-2"
"875","Canna Meds Wellness Center","506 North Chelton Road","Colorado Springs","CO","80909","CannaMedsmmc@gmail.com","(719) 638-6337","January 27th, 2010","7002_w1t50hupmiw.jpg","https://images.weedmaps.com/dispensaries/000/005/269/avatar/square_fill/1510581832-11401448_10100615167027747_2930534518525492977_n__2_.jpg","38.8402890","-104.7669890","https://www.facebook.com/canna.meds.wellness",,"http://instagram.com/CannaMedsWellnessCenter","$100 Oz OTD everyday! Free 1/8th with care-giver sign-up! Open EVERY DAY even HOLIDAYS! $5 Grams, $10 1/8ths, $15.83 1/8ths of high grade flower, $45 Shake Oz (limited supply), we always have a special deal of the day for members come by and check it out!","https://weedmaps.com/dispensaries/canna-meds-wellness-center"
"876","Thames Valley Alternative Relief, LLC - Connecticut","1100 Norwich-New London Turnpike","Uncasville","CT","06382","laurie.zrenda@thamesvalleyrelief.com","(860)848-0865","January 15th, 2015","7007_dvru30o4rc1.jpg","https://images.weedmaps.com/dispensaries/000/038/637/avatar/square_fill/1510582697-thames_valley_logo.jpg","41.4564887","-72.1084013","https://www.facebook.com/thamesvalleyalternativerelief",,,,"https://weedmaps.com/dispensaries/thames-valley-alternative-relief-llc"
