House of Leaves - Ashland,488 North Main St,Ashland,OR,97520,houseofleaves488@gmail.com,(541) 488-6776,"July 30th, 2015",7516_b512mvwaauq.jpg,https://images.weedmaps.com/dispensaries/000/044/137/avatar/square_fill/1510582843-HOL.jpg,42.205464,-122.719999,https://www.facebook.com/HouseofLeaves01,https://twitter.com/HouseOLeaves,http://instagram.com/houseofleavesashland,Medford Location is not open yet! Please visit our Ashland location until further notice! $100 Ounces After Tax!! JR and OTBK $4.20/Gram After Tax!! While Supplies Last! 10% Discount for Seniors and Veterans! Recreational and Medical Customers Welcome!!,https://weedmaps.com/dispensaries/house-of-leaves-2-3
The Holistic Choice,1045 Commercial St SE,Salem,Oregon,97302,THCinsalem@gmail.com,503-990-7312,"November 13th, 2014",7522_kszkwhamrot.png,https://images.weedmaps.com/dispensaries/000/036/825/avatar/square_fill/1510582653-the_holistic_choice_avatar.PNG,44.930744,-123.044692,https://www.facebook.com/The-Holistic-Choice-482892755064578/,,https://www.instagram.com/theholisticchoice/,Prices include taxes,https://weedmaps.com/dispensaries/the-holistic-choice-2-3
Cannabis Nation,550 S Roosevelt Dr,Seaside,OR,97138,cannabisnationinc@gmail.com,503-717-5565,"October 29th, 2015",7526_aqvwt5jlvhy.jpg,https://images.weedmaps.com/dispensaries/000/045/094/avatar/square_fill/1510582888-logo.jpg,45.990135,-123.922043,http://www.facebook.com/cannabis-nation-seaside,,http://instagram.com/@cannabis_nation_seaside,,https://weedmaps.com/dispensaries/cannabis-nation
Nectar - Barbur,10931 SW 53rd Ave.,Portland,Oregon,97219,info@nectarpdx.com,503-477-8800,"March 14th, 2015",7529_oa1bvocct4n.png,https://images.weedmaps.com/dispensaries/000/040/922/avatar/square_fill/1510582733-image.png,45.446384,-122.731367,,,http://instagram.com/@Nectarsw53rd,,https://weedmaps.com/dispensaries/nectar-portland-oregon
Apothecaria,700 Row River Road,Cottage Grove,OR,97424,info@apothecaria-cg.com,541-649-1164,"May 28th, 2014",7533_rscqgdmopp3.jpg,https://images.weedmaps.com/dispensaries/000/032/720/avatar/square_fill/1510582556-pad.jpg,43.8027148,-123.0394728,https://www.facebook.com/apothecariacg,https://twitter.com/apothecariacg,http://instagram.com/apothecaria_cg,"Our menu prices reflect pre-tax, there is a 20% tax in Cottage Grove",https://weedmaps.com/dispensaries/apothecaria
TreeHouse Collective,2419 NE Sandy Blvd,Portland,OR,97232,pdx.treehouse@gmail.com,503-894-8774,"January 10th, 2013",7540_4rlqrjs0l04.png,https://images.weedmaps.com/dispensaries/000/021/661/avatar/square_fill/1510582136-T_Shirt_Logo_over_under_clear__1_.png,45.527778,-122.641168,https://www.facebook.com/pdxtreehouse,https://twitter.com/PdxTreehouse,http://instagram.com/@treehousecollective,Happy Tuesday! Rec users stop by for $5 off our cartridges!,https://weedmaps.com/dispensaries/treehouse-collective-portland
Top Shelf Cannabis - McMinnville,353 SE Baker ST,McMinnville,Or,97128,brendacavitt@hotmail.com,503-472-2405,"August 11th, 2016",7546_uehvzadpggo.png,https://images.weedmaps.com/dispensaries/000/048/515/avatar/square_fill/1510582994-logo.png,45.20658,-123.198556,https://www.facebook.com/TopShelfCannaMcMinnville/,,https://www.instagram.com/topshelfcannabis.mcminnville/,"7 DAYS A WEEK: Flower Power Deal: Buy an an 1/8th (3. 5grams) but pay for only 3 grams! All strains! Recreational users limited to legal 28gram limit per day. MONDAY - THURSDAY HAPPY HOUR 4:20-5:20pm: First gram, any strain(Exclusions apply) only $10",https://weedmaps.com/dispensaries/top-shelf-cannabis
Foster Buds - SE Foster,5522 SE Foster Rd,Portland,OR,97206,SEFosterBuds@fosterbuds.com,(503) 444-7433,"November 23rd, 2014",7551_42byckbl4z5.png,https://images.weedmaps.com/dispensaries/000/037/120/avatar/square_fill/1510582659-2017_IconOnly_01.png,45.494014,-122.605949,http://facebook.com/Foster Buds,,http://instagram.com/@fosterbudspdx,,https://weedmaps.com/dispensaries/foster-buds
La Mota - 99th NE Portland,4999 NE 99th Ave,Portland,OR,97220,northeastlamota@gmail.com,503-254-9333,"April 3rd, 2015",7556_u2ic4lmilgo.png,https://images.weedmaps.com/dispensaries/000/042/061/avatar/square_fill/1510582744-la_mota_drain.PNG,45.559298,-122.561287,,,http://instagram.com/Northeastlamota,Deals on Grams everyday! We do Veteran Discount's 10%,https://weedmaps.com/dispensaries/la-mota-northeast-portland
Going Green Albany,1225 Commercial Way Southeast,Albany,OR,97322,goinggreenalbany@gmail.com,(541) 405-8856,"September 4th, 2015",7561_uh1quxwzr2f.png,https://images.weedmaps.com/dispensaries/000/044/514/avatar/square_fill/1510582808-RastaLeaf_GGCC.png,44.630157,-123.054701,https://www.facebook.com/Going-Green-Compassion-Center-171565212996504/?fref=ts,,,"WE ARE NOW A RECREATIONAL SALES STORE, OMMP PATEINTS STILL RECEIVE PRODUCTS WITH NO TAX.",https://weedmaps.com/dispensaries/going-green-albany
Club Sky High,8957 N Lombard St.,Portland,Oregon,97203,ClubSkyHigh@comcast.net,503-719-5801,"February 26th, 2013",7566_iu0xcsf0khh.jpg,https://images.weedmaps.com/dispensaries/000/022/793/avatar/square_fill/1510582208-logoJPEG.jpg,45.5922507,-122.7567809,https://www.facebook.com/Club-Sky-High-185947585139139/,https://twitter.com/ClubSkyHighPDX,,"XMAS SPECIAL FLOWER $25/e $150-$200/oz(Specific Strains)*Tax not included**Specific strains as low as $20/e & $100/oz! PreRoll Sale! EDIBLES 25% OFF Concentrate 5g @ $100, Co2Company cartridges $25/g, All pens/cartridges $5 off & All concentrates $10 off",https://weedmaps.com/dispensaries/club-sky-high-2
High Tide Wellness,15957 S Hwy 101 Suite 4,Brookings,Oregon,97415,hightidewellness@aol.com,(541) 813-1976,"February 24th, 2015",7572_tihidhpwwip.jpg,https://images.weedmaps.com/dispensaries/000/040/161/avatar/square_fill/1510582729-high_tide_brookings_sticker.jpg,42.042239,-124.248719,,,http://instagram.com/@hightidewellnesscenterllc,HARVEST SALE!! A total of eight top shelf strains have been dropped to $6 per gram!,https://weedmaps.com/dispensaries/high-tide-wellness
Attis Trading Company- Lincoln City,3026 NW HYW 101,Lincoln City,Or,97367,contact@attistrading.com,541-418-5200,"August 23rd, 2016",7577_v2q11edfvwb.png,https://images.weedmaps.com/dispensaries/000/048/642/avatar/square_fill/1510583060-Attis_main_logo.PNG,44.987495,-124.00543,https://www.facebook.com/attistrading/?hc_ref=SEARCH&fref=nf,http://twitter.com/None,https://www.instagram.com/attistradingco/,"SO MUCH IS HAPPENING HERE AT YOUR LINCOLN CITY ATTIS! We offer discounts for OMMP Card holders, Seniors (55+), and Veterans everyday! *Fully Stocked on Extracts! *New Rewards Program is in full swing! *We are now accepting debit/credit cards! (for a $3 fee)",https://weedmaps.com/dispensaries/attis-trading-lincoln-city
Growing ReLeaf,4160 sw 109th avenue,Beaverton,OR,97005,help@growingreleaf.com,(971) 703-5166,"March 3rd, 2015",7580_w4x0pssy4zi.jpg,https://images.weedmaps.com/dispensaries/000/040/467/avatar/square_fill/1510582720-GR_Front_Photo.jpg,45.490122,-122.788634,,http://twitter.com/GrowingReLeaf,http://instagram.com/@growingreleaf,,https://weedmaps.com/dispensaries/growing-releaf
Oregon Coast Cannabis,868 Laneda Avenue,Manzanita,Oregon,97130,info@orcoastcannabis.com,(503) 368-4200,"September 11th, 2015",7534_lhxp3svrfgb.jpg,https://images.weedmaps.com/dispensaries/000/044/567/avatar/square_fill/1510582813-OCC-square-04.jpg,45.718865,-123.927484,https://www.facebook.com/Oregon-Coast-Cannabis-864705373564596/,,https://www.instagram.com/oregoncoastcannabis/,"Small batch, locally grown, craft cannabis. 10% off for military veterans, every day, with proof of service.",https://weedmaps.com/dispensaries/oregon-coast-cannabis
Phresh Cannabis,2743 19th Ave,Forest Grove,OR,97116,admin@phreshcannabis.com,503-430-1575,"May 19th, 2016",7539_vgubj2go3pp.png,https://images.weedmaps.com/dispensaries/000/047/566/avatar/square_fill/1510582967-Phresh_Cannabis_Logo.png,45.5198364,-123.1106631,,,http://instagram.com/@phreshcannabis,You can now call in to place your orders,https://weedmaps.com/dispensaries/phresh-cannabis
Flowr of Lyfe,114 West Broadway,Eugene,OR,97401,flowroflyfe@gmail.com,(541) 653-8801,"September 16th, 2015",7544_xccbxuvahpc.jpg,https://images.weedmaps.com/dispensaries/000/044/626/avatar/square_fill/1510582814-flowr-of-lyfe_880x660_461b.jpg,44.04993,-123.094701,https://www.facebook.com/Flowr-Of-Lyfe-839015552879691,http://twitter.com/FlowrOfLyfe,http://instagram.com/flowr_of_lyfe,"PARKING: Take advantage of 1 hour of FREE parking in the garages located on 8th and Willamette and 10th and Oak! Or there is $1/hour parking in the W. Broadway and Charnelton St. lot. ATM: We are currently cash only, but have a brand new ATM!",https://weedmaps.com/dispensaries/flowr-of-lyfe
Mindrite Dispensary,1780 NW Marshall St,Portland,OR,97209,info@mindritepdx.com,(503) 477-4430,"September 1st, 2015",7549_ghuuzw4inv3.jpg,https://images.weedmaps.com/dispensaries/000/044/465/avatar/square_fill/1510582859-KkR56eW.jpg,45.530548,-122.68936,http://facebook.com/MindRite PDX,http://twitter.com/@Mindritepdx,http://instagram.com/mindritepdx_,"It's our Cannaversary!! Come Celebrate with us! $4.20 -($5 after tax) 1g Prerolls (5 Strains). $4.20/g($5 after tax) Flower (2 Strains) CBD Specials, Vape Cart Specials, Wax Specials!! Come and Get your MindRite for LESS from 4/15-4/20!",https://weedmaps.com/dispensaries/mindrite-dispensary
M Thrive Organics,3226 WEST 2ND STREET,The Dalles,OR,97058,info@mthriveorganics.com,541-769-1420,"January 8th, 2017",7553_0elrv1u345i.jpg,https://images.weedmaps.com/dispensaries/000/050/084/avatar/square_fill/1510583130-1502408970-mthrive-logo.jpg,45.622401,-121.211678,,,,,https://weedmaps.com/dispensaries/m-thrive-organics-llc
Pursuit of Happiness,1760 Virginia Ave,North Bend,Or,97459,pursuithappiness@icloud.com,(541) 756-4279,"December 14th, 2016",7558_qzcjbwckebi.png,https://images.weedmaps.com/dispensaries/000/049/833/avatar/square_fill/1510583061-Pursuit_of_Happiness_logo_3.png,43.406711,-124.235919,http://www.facebook.com/PursuitoHappy/,,,,https://weedmaps.com/dispensaries/pursuit-of-happiness-2
5th LMNT,63552 N Hwy 97,Bend,Oregon,97701,contact5thlmnt@gmail.com,541-408-9058,"April 14th, 2014",7563_n2itcmcayzj.png,https://images.weedmaps.com/dispensaries/000/031/566/avatar/square_fill/1510582514-V_LMNT_White.png,44.107937,-121.29495,https://www.facebook.com/pages/5th-LMNT/227534467444015?ref=hl,https://twitter.com/5th_LMNT,http://instagram.com/thefifthLMNT,New Medical Patients Get A Free Gram of Flower!,https://weedmaps.com/dispensaries/5th-lmnt
High Desert Cannabis,2003 SW Emigrant Ave.,Pendleton,OR,97801,hdcllc@yahoo.com,541-240-2011,"February 23rd, 2017",7567_ata1ki05fof.png,https://images.weedmaps.com/dispensaries/000/050/654/avatar/square_fill/1510583183-LOGO2.png,45.664977,-118.805246,https://www.facebook.com/HDCPendleton/,,,,https://weedmaps.com/dispensaries/high-desert-cannabis
Gnome Grown Oregon,719 Molalla Ave.,Oregon City,OR,97045,info@gnomegrownllc.com,(503) 908-1491,"June 12th, 2017",7571_fk3hch44bd1.jpg,https://images.weedmaps.com/dispensaries/000/052/129/avatar/square_fill/1510583315-Gnome_Grown_Emblem_Black-01.jpg,45.345401,-122.596408,,,https://web.stagram.com/gnome_grown_oregon,,https://weedmaps.com/dispensaries/gnome-grown-oregon
Scappoose 21 Plus,50178 Columbia River HWY,Scappoose,OR,97056,scappoose21plus@gmail.com,503-502-3021,"April 2nd, 2016",7576_kfu1dynsakv.jpg,https://images.weedmaps.com/dispensaries/000/047/035/avatar/square_fill/1510582935-21_scappoose.jpg,45.723996,-122.875575,http://facebook.com/Scappoose21plus,http://twitter.com/Scappoose21plus,http://instagram.com/Scappoose21plus,*Medical & Veteran Discounts*,https://weedmaps.com/dispensaries/scappoose-21-plus
La Mota - Roseburg,644 SE Cass Ave,Roseburg,OR,97470,roseburglamota@gmail.com,(541) 672-9333,"November 13th, 2015",7535_422f0tz34xb.png,https://images.weedmaps.com/dispensaries/000/045/258/avatar/square_fill/1510582842-la_mota_drain.PNG,43.20884,-123.346686,https://www.facebook.com/La-Mota-Roseburg-1571855019810608/,,https://www.instagram.com/lamotaroseburg,Veterans Save 10%,https://weedmaps.com/dispensaries/la-mota-roseburg
Rocky Mtn Dispensary,27877 Apple Rd.,John Day,OR,97845,haley@rockymtndispensary.com,541-575-4200,"June 3rd, 2017",7537_pwwp3j4cris.jpg,https://images.weedmaps.com/dispensaries/000/052/045/avatar/square_fill/1510583240-17759864_1681057638578029_411241273747139589_n.jpg,44.421772,-118.985069,,,,,https://weedmaps.com/dispensaries/rocky-mtn-dispensary
The Greener Side Detroit Lake,155 Detroit Ave,Detroit,Oregon,97342,tgs.detroit@gmail.com,503-854-3448,"November 12th, 2017",7542_j5mqe4kely4.jpg,https://images.weedmaps.com/dispensaries/000/054/520/avatar/square_fill/1512071074-sunglasses_and_bong.jpg,44.74,-122.15,http://facebook.com/TheGreenerSideDetroit,,http://instagram.com/thegreenersidedetroitlake,,https://weedmaps.com/dispensaries/the-greener-side-detroit-lake
GroHi Station,14812 SE Powell Blvd,Portland,OR,97236,frenchy@grohipdx.com,503 206-8150,"May 12th, 2016",7547_dlgl5yhsvbw.jpg,https://images.weedmaps.com/dispensaries/000/047/494/avatar/square_fill/1510582962-67797_10209209581223432_8410080262314798342_n.jpg,45.497809,-122.510038,,,,,https://weedmaps.com/dispensaries/grohi-station
La Mota - Beaverton,3695 SW Elliot Place,Beaverton,OR,97003,beavertonlamota@gmail.com,503-747-4654,"August 30th, 2016",7552_yjhah12desi.jpg,https://images.weedmaps.com/dispensaries/000/048/718/avatar/square_fill/1510583001-LM_BEAV_CIRCLE.jpg,45.49324,-122.852978,https://www.facebook.com/LaMotaBeaverton/,,http://instagram.com/LaMota_beaverton/,Munchie Monday: 10% Off Edibles. Topical Tuesday: 10% Off Topicals and CBD Tinctures/Capsules. Waxy Wednesday: 10% Off Dabs & Cartridges.,https://weedmaps.com/dispensaries/la-mota-beaverton
Attis Trading Company - Tillamook,1830 Goodspeed Rd N,Tillamook,OR,97141,chris@attistrading.com,(503) 815-7623,"November 17th, 2015",7557_wua1w54zrwd.png,https://images.weedmaps.com/dispensaries/000/045/302/avatar/square_fill/1510582897-Attis_main_logo.PNG,45.471289,-123.845545,,,,,https://weedmaps.com/dispensaries/country-cannabis
JAYNE,2145 NE Martin Luther King Jr Blvd,Portland,OR,97212,info@JaynePDX.com,(503) 719-5665,"November 11th, 2015",7562_fkkf5wxl20k.jpg,https://images.weedmaps.com/dispensaries/000/045/233/avatar/square_fill/1510582893-JAINE_LOGO.jpg,45.538732,-122.662012,https://www.facebook.com/JaynePDX420,https://twitter.com/Jayne_PDX,https://www.instagram.com/jayne.pdx/,"Patients, Veterans & Seniors always get 10% OFF!",https://weedmaps.com/dispensaries/jayne-2
Satchel,6900 N Interstate,Portland,OR,97217,info@satchelpdx.com,503-206-4725,"March 4th, 2016",7568_kzta0pjbut4.jpg,https://images.weedmaps.com/dispensaries/000/046/747/avatar/square_fill/1510582974-tgjnujikl_.jpg,45.572791,-122.68192,https://www.facebook.com/satchelpdx,https://twitter.com/satchelpdx,https://www.instagram.com/satchelpdx/,,https://weedmaps.com/dispensaries/satchel
Chalice Farms - Powell,5333 SE Powell Blvd.,Portland,OR,97206,Powell@ChaliceFarms.com,503-788-9999,"March 5th, 2014",7573_exoptxnelhe.png,https://images.weedmaps.com/dispensaries/000/030/622/avatar/square_fill/1510582534-Logo-CupOnly-Black-WBG2.png,45.497749,-122.607658,https://www.facebook.com/chalicefarm/,https://twitter.com/chalicefarms,http://instagram.com/@_chalicefarms,"_Now offering $99 Ounces!_ At Chalice Farms we accept cash, LINX Cards, and offer a ATM onsite for your convenience.",https://weedmaps.com/dispensaries/neighborhood-wellness
Green Cross Cannabis Emporium - Commercial St.,4550 Commercial St SE,Salem,OR,97302,frontdesk@greencrosscanna.com,503-339-7158,"December 31st, 2014",7578_wqxrldtj3xf.jpg,https://images.weedmaps.com/dispensaries/000/038/048/avatar/square_fill/1510582674-GC_logo-02.jpg,44.888463,-123.033109,,,https://www.instagram.com/tlc_medical/,*Do not operate a vehicle or machinery under the influence of this drug* *For use only by adults twenty-one years of age and older* *Keep out of the reach of children*,https://weedmaps.com/dispensaries/tlc-medical
Cannabliss & Co. - 22nd & Burn,2231 W Burnside St,Portland,Oregon,97210,ma.price3@gmail.com,(971) 279-5570,"March 21st, 2015",7532_5puflye1rho.jpg,https://images.weedmaps.com/dispensaries/000/041/133/avatar/square_fill/1510582789-image.jpeg,45.523471,-122.697035,https://www.facebook.com/Cannabliss-Co-22nd-Burn-1661049967244445/,,http://instagram.com/@cannabliss22ndandburn,,https://weedmaps.com/dispensaries/cannabliss-burnside
Stonies LLC,3682 Tremont St,North Bend,OR,97459,stoniesllc@gmail.com,(541) 751-0002,"October 13th, 2015",7538_zjbkgjuenz0.jpg,https://images.weedmaps.com/dispensaries/000/044/928/avatar/square_fill/1510582881-stonies_logo.JPG,43.389499,-124.220747,,https://twitter.com/stoniesllc,https://www.instagram.com/stoniesllc/,"30+ Strains! All Items Are Limited By Stock. It's Always A Good Idea To Call And Check To See If Your Strain Is Still Available! Check Out Our Other Items Such as Edibles, Concentrates & More!",https://weedmaps.com/dispensaries/stonies-llc-2
Western Oregon Dispensary - Sherwood,15025 SW Tualatin Sherwood Rd,Sherwood,OR,97140,information@westob.com,503-610-1380,"September 18th, 2015",7543_xmel04fkjtw.jpg,https://images.weedmaps.com/dispensaries/000/044/651/avatar/square_fill/1510582817-Wordless_Logo_Large.jpg,45.368404,-122.831623,,,,,https://weedmaps.com/dispensaries/western-oregon-dispensary
Green Room - Campus,111 NW 16th St.,Corvallis,OR,97330,greenroomoregon@icloud.com,541-754-6055,"August 23rd, 2016",7548_tj12ud2yeul.jpg,https://images.weedmaps.com/dispensaries/000/048/635/avatar/square_fill/1510583007-green_room_logo.jpg,44.568025,-123.273702,,,,,https://weedmaps.com/dispensaries/green-room-campus
Cannabend,3312 N Highway 97,Bend,OR,97701,cannabend@gmail.com,541-617-0420,"February 5th, 2014",7555_kwqanp2mqvd.png,https://images.weedmaps.com/dispensaries/000/029/917/avatar/square_fill/1510582417-weedmaps_logo_1.png,44.0860927,-121.3058414,https://www.facebook.com/cannabend/?fref=nf,,https://www.instagram.com/cannabend/,"Yes, we DO have a Veteran Discount!",https://weedmaps.com/dispensaries/cannabend-2
Redbarn Dispensary,1069 N Old Pacific Hwy,Myrtle Creek,OR,97457,Martijn@redbarndispensary.com,(541) 860-7676,"August 9th, 2017",7559_eirbc0vnw41.png,https://images.weedmaps.com/dispensaries/000/053/056/avatar/square_fill/1510583357-1506648587-logored170.png,43.006447,-123.299938,https://www.facebook.com/redbarndispensary/,,http://instagram.com/redbarndispensary,,https://weedmaps.com/dispensaries/redbarn-dispensary
Bernie's Universal Dispensary,3842 S. Coast Hwy,South Beach,OR,97366,berniesdispensary74@gmail.com,541-867-2837,"July 20th, 2016",7564_xrcxasahfdy.png,https://images.weedmaps.com/dispensaries/000/048/260/avatar/square_fill/1510583047-bernie_2.png,44.610193,-124.051811,https://www.facebook.com/BerniesHigh/,,,We are now open for recreation! Come in and enjoy our daily specials on Flower and Sugar Leaf. We offer an everyday .5 gram pre-rolled joint.,https://weedmaps.com/dispensaries/bernie-s-universal-dispensary
La Mota - Drain,257 2nd Ave,Drain,OR,97435,lamotadrain@gmail.com,541-836-9333,"December 13th, 2016",7569_ofuvrbxzwca.png,https://images.weedmaps.com/dispensaries/000/049/817/avatar/square_fill/1510583061-la_mota_drain.PNG,43.663625,-123.316121,http://facebook.com/@LaMotaDrain,,,$99 OZs!!! $50 half OZs Always $5 Grams!!!! Veterans!!! Come on in and receive a 10% Discount for all of your wonderful services!,https://weedmaps.com/dispensaries/la-mota-drain
Bud Bros,"1240 Chetco Ave, Suites E \u0026amp; F",Brookings,OR,97415,budbros1@gmail.com,(541) 412-1675,"November 14th, 2015",7574_ybp0tlpmvzj.png,https://images.weedmaps.com/dispensaries/000/045/280/avatar/square_fill/1510582896-IMG_0106.PNG,42.056441,-124.295989,https://www.facebook.com/budbros1/,,,10% Veteran discount.,https://weedmaps.com/dispensaries/bud-bros-2
Good Karma - Springfield,3332 Main St,Springfield,OR,97478,GoodKarmaSpringfieldOR@gmail.com,541-246-5914,"May 2nd, 2016",7579_szqwjzl1urg.png,https://images.weedmaps.com/dispensaries/000/047/403/avatar/square_fill/1510583004-Leafly_Logo.png,44.046286,-122.978761,,,http://instagram.com/goodkarmaspringfieldor,12/15/17 - HAPPY CABBAGE FRIDAYS ALL HAPPY CABBAGE FLOWER/PRE-ROLLS ARE 25% OFF!!!! ÊFRIDAYS ONLY. WHILE SUPPLIES LAST.,https://weedmaps.com/dispensaries/good-karma-springfield
Puff Oregon,47700 NW Sunset HWY,Banks,OR,97106,info@pufforegon.com,(503) 324-1281,"December 22nd, 2015",7531_u4ibll3b5cv.png,https://images.weedmaps.com/dispensaries/000/045/666/avatar/square_fill/1510582905-Yellow_Puff.png,45.667216,-123.16795,https://www.facebook.com/pufforegon/,,,,https://weedmaps.com/dispensaries/puff-oregon
River City,115 Galice RD,Merlin,OR,97532,rivercitymerlin@yahoo.com,(541) 450-1585,"August 25th, 2015",7536_bmwnfjw4yv5.png,https://images.weedmaps.com/dispensaries/000/044/396/avatar/square_fill/1510582803-RIVER_CITY_PHOTO.png,42.516984,-123.424591,http://facebook.com/@RiverCityRetail,,http://instagram.com/@RiverCityDispensary,We serve BOTH recreational AND medical patients! open 9am-7pm!,https://weedmaps.com/dispensaries/river-city
Oasis Cannabis - Seaside,1111 S. Holladay Dr,Seaside,OR,97138,oasiscannabisseaside@gmail.com,503-738-9105,"April 13th, 2016",7541_verupflzz15.jpg,https://images.weedmaps.com/dispensaries/000/047/162/avatar/square_fill/1510582941-large_logo_1.jpg,45.986626,-123.923492,https://www.facebook.com/oasisdispensaries/,https://twitter.com/Oasisseaside,,,https://weedmaps.com/dispensaries/oasis-cannabis
Shango - Molalla,109 W Main St,Molalla,OR,97038,megan@goshango.com,503-829-7717,"November 4th, 2014",7545_d0eclcy4caq.jpg,https://images.weedmaps.com/dispensaries/000/036/602/avatar/square_fill/1510582640-Shango_FB_profile.jpg,45.14771,-122.577553,https://www.facebook.com/goshango,https://twitter.com/shangocannabis,https://www.instagram.com/goshangocannabis/,,https://weedmaps.com/dispensaries/shango-cannabis-molalla
Green Apple N.W.,24180 SE Borges Rd,Damascus,OR,97089,greenapplenw.or@gmail.com,503-791-8986,"May 3rd, 2015",7550_jl4ua0sk31a.jpg,https://images.weedmaps.com/dispensaries/000/042/904/avatar/square_fill/1510582807-LOGO.jpg,45.454496,-122.414389,,http://twitter.com/greenapplenw,http://instagram.com/_greenapplenw_,,https://weedmaps.com/dispensaries/green-apple-n-w
Farm Grass Table,4140 Westcliff Drive,Hood River,OR,97031,contact@farmgrasstable.com,541-436-4747,"December 7th, 2017",7554_za4bsa3bfqs.jpg,https://images.weedmaps.com/dispensaries/000/054/893/avatar/square_fill/1512687423-Farm_Grass_Table_SIGN_logo_.jpg,45.710112,-121.558193,https://www.facebook.com/Farm-Grass-Table-Hood-River-2037919733149995/,,,"GRAND-OPENING MONTH LONG SPECIALS!! As a celebration of our introduction into the Gorge community, we are offering all of our products at super low prices for the first month of our opening. Grams starting at just $7 - Come check us out",https://weedmaps.com/dispensaries/farm-grass-table
Urban Farmacy,420 NE 60th Ave,Portland,Oregon,97213,urbanfarmacypdx@gmail.com,503-957-7832,"January 29th, 2014",7560_xbwphjsmbaz.jpg,https://images.weedmaps.com/dispensaries/000/029/731/avatar/square_fill/1510582470-urban_farmacy_logo_new_copy_2.jpg,45.526079,-122.602058,https://www.facebook.com/urbanfarmacypdx,https://twitter.com/urbanfarmacypdx,https://www.instagram.com/urbanfarmacypdx/,Recreational users: all flower prices between $4.20 - $16.50/gram even with new tax!,https://weedmaps.com/dispensaries/urban-farmacy-patient-resource-center
Nectar - Tillamook,575 N.Main St,Tillamook,Or,97141,advertising@nectarpdx.com,503-354-2074,"November 1st, 2016",7565_0y4nbp5vhg5.jpg,https://images.weedmaps.com/dispensaries/000/049/339/avatar/square_fill/1510583041-nextarpdx-mari_logo.jpg,45.461569,-123.844512,https://www.facebook.com/Nectar-PDX-695296920488733,http://twitter.com/NectarCannabis,,,https://weedmaps.com/dispensaries/nectar-tillamook
Otis Collective,1257 Salmon River Hwy,Otis,OR,97368,otiscollective@yahoo.com,(541) 418-5085,"January 25th, 2017",7570_la3juandbzn.png,https://images.weedmaps.com/dispensaries/000/050/278/avatar/square_fill/1510583093-OCLogo2.png,45.019704,-123.949526,https://www.facebook.com/otiscollective/,http://twitter.com/@otiscollective,http://instagram.com/@otis.collective,Always ask about our specials!,https://weedmaps.com/dispensaries/otis-collective
Twenty After Four Wellness Center,420 Blair Blvd,Eugene,OR,97402,twentyafterfourwellness@gmail.com,(541) 393-6820,"May 4th, 2015",7575_n1f3oguykk1.png,https://images.weedmaps.com/dispensaries/000/042/908/avatar/square_fill/1510582746-t_4_image_4.png,44.055334,-123.109067,https://www.facebook.com/TwentyAfterFourWellness/,,,,https://weedmaps.com/dispensaries/twenty-after-four-wellness-center
Top Shelf Budz,6335 SE Harmony Rd. STE B.,Milwaukie,OR,97222,tsbudz@gmail.com,(503)305-5965,"July 17th, 2017",7582_uftn3rq3t4g.jpg,https://images.weedmaps.com/dispensaries/000/052/640/avatar/square_fill/1510583338-card.jpg,45.432202,-122.597682,https://www.facebook.com/TopShelf.Management/,https://twitter.com/Top_shelf_budz,,,https://weedmaps.com/dispensaries/top-shelf-budz-2
Kush Dispensary of Oregon,4785 River Road N.,Keizer,Or,97303,kushdispensaries@yahoo.com,(503)991-5923,"August 24th, 2016",7587_gkmmagoicyo.jpg,https://images.weedmaps.com/dispensaries/000/048/658/avatar/square_fill/1510583060-logotest.jpg,44.9901194,-123.0262077,https://www.facebook.com/kushdispensary/,http://twitter.com/HushDispensary,http://instagram.com/HushDispensary,,https://weedmaps.com/dispensaries/kush-dispensary-of-oregon
Stone Age Farmacy PDX,8621 SW Canyon Dr,Portland,Oregon,97225,info@stoneagepdx.com,503-206-8785,"February 20th, 2015",7595_qtli4my4nia.png,https://images.weedmaps.com/dispensaries/000/040/024/avatar/square_fill/1513793389-1.png,45.498802,-122.765231,https://www.facebook.com/stoneagefarmacypdx,https://twitter.com/stoneagepdx,https://www.instagram.com/stoneagefarmacypdx/,¥ NEW REFERRAL SPECIAL! Learn how to get 2 FREE GRAMS @stoneagepdx.com/refer ¥ GENEROUS DAILY SPECIALS! See stoneagepdx.com/specials for info,https://weedmaps.com/dispensaries/the-stone-age-pharmacy-pdx
Nectar - Lents,5918 SE 89th Ave,Portland,OR,97266,advertising@nectarpdx.com,(971) 229-1600,"May 5th, 2015",7598_ofbq2ql2ycl.png,https://images.weedmaps.com/dispensaries/000/042/975/avatar/square_fill/1510582747-pad.png,45.479589,-122.571205,https://www.facebook.com/pages/Nectar-Cannabis/276038432586493?fref=ts,,,Stop in or Call and ask about our Daily Deals! 971-229-1600,https://weedmaps.com/dispensaries/nectar-1019-ne-122nd-ave
